cy_id,contract_target,adolescent_fert_1000,working_age_pop_ratio,fixed_phone_subs,dfi_inflows_usd,gdp_usd,gdp_growth_pct,imp_sanitation_access_pct,imp_water_access_pct,inflation_pct,internet_access_pct,merch_exports_usd,merch_imports_usd,mortality_rate_under5_opct,pop_over_65,pop_under_15,pop_female_pct,pop_total,pop_rural_pct
Kazakhstan_2013,0,29.980999999999998,47.6869399517283,4392000.0,9946760285.30745,92422093131.2432,6.000000000000111,97.5,93.0,9.659908219183288,54.0,84700400000.0,48805600000.0,16.4,6.76327897828399,25.525929167944003,51.7299640586949,17035275.0,46.638999999999996
Kazakhstan_2014,0,28.586,48.9488913591498,4338200.0,7597703264.251209,96488665229.0179,4.39999999999998,97.5,92.9,6.01087035006972,54.89,78237800000.0,41212800000.0,15.1,6.73203151277592,26.130848698575697,51.7158416016559,17289111.0,46.71
Kenya_2004,0,102.6096,84.81172419570521,299255.0,46063931.45438621,17692838509.9795,5.10429977568934,27.8,55.2,7.12684155567366,3.0235280420962103,2683990000.0,4552740000.0,90.6,2.77811429762823,43.1127644141002,50.0447942444071,34437460.0,78.69
Kenya_2005,0,101.8144,84.0338802298929,286729.0,21211685.395223007,18737895401.1349,5.90666608168013,28.0,56.0,4.89964971872791,3.10189770248496,3419901000.0,5846168000.0,85.5,2.75834364950222,42.9038355779959,50.027525499985295,35349040.0,78.325
Kenya_2006,0,101.0192,83.651746912753,293364.0,50674725.1830695,19950704612.6557,6.472494298624821,28.3,56.8,23.5301332527861,7.533789719803702,3501656000.0,7232947000.0,80.7,2.7357151233057704,42.8134006999666,50.017156747578895,36286015.0,77.955
Kenya_2007,0,100.22399999999999,83.3300974194633,463766.0,729044146.04372,21317473473.0056,6.85072977063138,28.5,57.7,8.12948559548256,7.95,4080800000.0,8989262000.0,76.1,2.70862382129226,42.7449588650259,50.0125286774366,37250540.0,77.58
Kenya_2008,0,99.0102,83.0859351232022,646356.0,95585680.233444,21366990285.6953,0.232282745665941,28.7,58.5,15.151174963282699,8.67,5000949000.0,11127817000.0,70.1,2.6826381726265,42.6982017413145,50.011727194241715,38244442.0,77.2
Kenya_2009,0,97.7964,82.89358985017108,664099.0,116257608.98635902,22073583794.7944,3.3069398153475804,29.0,59.3,11.637303679575801,10.04,4463443000.0,10202001000.0,65.8,2.66508357476453,42.6583145378094,50.0121619594078,39269988.0,76.817
Kenya_2010,0,96.5826,82.7145651664507,380748.0,178064606.752108,23928267463.1216,8.402277063702481,29.2,60.0,2.0938033432947702,14.0,5169112000.0,12092926000.0,62.1,2.6601459872621,42.6096797056698,50.0121688700442,40328313.0,76.429
Kenya_2011,0,95.3688,82.4706563113793,283546.0,139862091.09604198,25390670678.2413,6.11161346041284,29.4,60.8,10.7916134141978,28.0,5755532000.0,14782456000.0,58.5,2.6715601857018,42.5251075846197,50.0113085591548,41419954.0,76.033
Kenya_2012,0,94.155,82.1962134705354,251567.0,163410210.303025,26547193495.1721,4.55491243845678,29.6,61.6,9.38283844191834,32.1,6127070000.0,16289835000.0,55.6,2.69135367063396,42.422763634459294,50.0103448329358,42542978.0,75.63
Kenya_2013,0,92.84299999999999,81.8627225522669,204354.0,371846696.367752,28056993796.4109,5.68723131322106,29.9,62.3,5.047382344235361,39.0,5855514000.0,16358324000.0,53.4,2.71960093453211,42.2938693376617,50.0102957275809,43692881.0,75.22
Kenya_2014,0,91.531,81.428132192878,179990.0,944327305.005736,29551886638.7858,5.32805778559964,30.1,63.1,7.522008003328612,43.4,6132542815.44425,18285701057.6619,51.3,2.7566010498983102,42.1251552734876,50.012532436386095,44863583.0,74.803
Kiribati_2004,0,30.9964,69.0849673202614,4300.0,1953667.9537,106334651.335704,3.1724906394748302,36.1,61.6,-3.07493850328839,3.5,2470000.0,59388000.0,65.1,3.558451598652609,37.2996852393837,50.7283671102767,90545.0,56.468
Kiribati_2005,0,29.7436,67.9686362974822,4200.0,2606016.1745,106149546.398169,-0.174077720864958,36.5,62.2,0.174381279822498,4.0,4309377.07622168,74049000.0,64.8,3.5525132948477696,36.91256268344721,50.72729045045429,92329.0,56.449
Kiribati_2006,0,28.4908,66.00972207545179,4000.0,568432.866937296,101364397.709447,-4.5079313582493885,37.0,62.9,4.72073903348078,4.5,6306000.0,62071549.0,64.8,3.5763922042925205,36.1861718493056,50.7346934445187,94257.0,56.428999999999995
Kiribati_2007,0,27.238000000000003,65.737394596455,4000.0,1153047.1018,108983395.737489,7.5164438404519105,37.4,63.5,-1.63793378398188,6.0,10143500.0,70130448.0,64.8,3.5749143391132794,36.0886719966774,50.74758592046521,96310.0,56.397
Kiribati_2008,0,26.0172,66.2253668586096,4000.0,-1267679.26219092,111985057.988253,2.75423813916869,37.9,64.1,6.58811890120991,7.0,7517744.0,75160594.0,64.5,3.56268476284325,36.2780255391773,50.7614006928289,98437.0,56.353
Kiribati_2009,0,24.7964,66.31001008781361,8297.0,4995548.97813979,111240333.472124,-0.6650213247261121,38.3,64.8,1.9200259314553,8.97,6276000.0,67005000.0,63.9,3.55289063898336,36.318437642941,50.770638187856704,100566.0,56.29600000000001
Kiribati_2010,0,23.5756,65.5746431163803,8397.0,-6602470.86768583,110683778.303217,-0.500317781810807,38.8,65.4,1.11941534836635,9.07,3894000.0,73093000.0,62.9,3.5480476969838604,36.0562310030395,50.7715688566752,102648.0,56.227
Kiribati_2011,0,22.3548,65.87476425186621,8461.0,682761.087762885,113716522.423665,2.74000776531092,39.2,66.1,-0.8864506558228409,10.0,8598000.0,91747000.0,61.7,3.55716496913875,36.1563891383692,50.76340983355951,104662.0,56.145
Kiribati_2012,0,21.134,65.0975534221121,9000.0,-3421353.77278105,116911972.106076,2.81001354447574,39.7,66.7,-1.5683382371689,10.7467976841839,5816000.0,108558000.0,60.4,3.577190020634029,35.8525604952167,50.74939035828171,106620.0,56.052
Kiribati_2013,0,19.5494,63.844946262528715,9000.0,1173035.62318426,120387523.426327,2.97279333984454,39.7,66.8,0.560830195445575,11.5,6675000.0,97106000.0,58.9,3.61051739386793,35.356168926886795,50.73150058962261,108544.0,55.945
Kiribati_2014,0,17.9648,63.0288809197031,9200.0,8270650.22182644,124841861.793101,3.6999999999999904,39.7,66.8,1.94241631078663,12.25,5400000.0,95000000.0,57.4,3.6516701366886894,35.009504842943805,50.714221055490206,110470.0,55.827
"Korea, Rep._2004",1,2.1566,38.9542214033349,23567741.0,9246200000.0,864227604738.663,4.8998515065565895,100.0,95.6,2.98408016125538,72.7,253845000000.0,224463000000.0,6.0,8.82965746693808,19.2041944483457,49.977768598754395,48039415.0,18.998
"Korea, Rep._2005",1,2.1354,38.3837216525907,23905152.0,13643200000.0,898137194716.188,3.92368743969695,100.0,96.1,1.03156177704523,73.5,284419000000.0,261238000000.0,5.6,9.194016711765107,18.5431487714024,50.0277224257021,48138077.0,18.655
"Korea, Rep._2006",1,2.1142,38.4790810236951,22431484.0,9161900000.0,944625979254.9608,5.176133981786999,100.0,96.6,-0.139821220276175,78.1,325465000000.0,309383000000.0,5.2,9.56603513578855,18.2208927572693,50.078035945447596,48371946.0,18.472
"Korea, Rep._2007",1,2.093,38.5813568044082,23006667.0,8826900000.0,996234732510.838,5.4634060876222685,100.0,97.1,2.39722193374008,78.8,371489000000.0,356846000000.0,4.8,9.94538291435036,17.894838513017604,50.1287686342982,48597652.0,18.369
"Korea, Rep._2008",1,2.0340000000000003,38.4719554157667,24357581.0,11187500000.0,1024420349592.5,2.8292144573827005,100.0,97.6,2.95667171212469,81.0,422007328000.0,435274737000.0,4.5,10.327357899867,17.4558535977091,50.176739392389706,48948698.0,18.267
"Korea, Rep._2009",1,1.975,38.1109175104806,26893831.0,9021900000.0,1031668312905.46,0.7075184826075971,100.0,97.6,3.54228865346946,81.6,363533560000.0,323084522000.0,4.3,10.7086568420176,16.8857703221314,50.2183312258503,49182038.0,18.165
"Korea, Rep._2010",1,1.916,37.6063889886295,28543173.0,9497400000.0,1098693586850.4,6.49678516888552,100.0,97.6,3.1614524013424394,83.7,466384000000.0,425212000000.0,4.1,11.088888681107399,16.2400679192751,50.2511619413803,49410366.0,18.064
"Korea, Rep._2011",1,1.857,37.409883442646,29468502.0,9773000000.0,1139144239908.1,3.68170466650844,100.0,97.6,1.58458790804916,83.7591201534472,555214000000.0,524413000000.0,4.0,11.4500603079315,15.774971304803,50.27385141613621,49779440.0,17.963
"Korea, Rep._2012",1,1.798,37.1451424049019,30099175.0,9495900000.0,1165257782274.74,2.2923824263689703,100.0,97.6,1.04351011992077,84.07,547870000000.0,519584000000.0,3.8,11.8371847570891,15.247363800978198,50.2872081210518,50004441.0,17.859
Kuwait_2004,1,17.4728,39.806973104661104,496973.0,23752969.1211401,73401996055.7446,10.7621943001711,100.0,99.0,10.8499541456777,22.9271120360078,28599000000.0,12630500000.0,11.9,2.22785485592317,26.2449546332438,41.0804562894905,2166344.0,1.828
Kuwait_2005,1,16.3762,39.9242768438589,504806.0,233904109.58904105,80797945205.4795,10.0759509920112,100.0,99.0,22.3576117387534,25.9261083689107,44868500000.0,15801177000.0,11.7,2.2844543480220096,26.248319052272397,41.3270607403062,2263604.0,1.8130000000000002
Kuwait_2006,1,15.2796,38.3463844347884,516982.0,121305596.280329,86874152057.5575,7.52024922988504,100.0,99.0,16.1734015744753,28.7911979549612,56016100000.0,17242500000.0,11.6,2.19811860064332,25.519544272479,41.7668899492697,2389498.0,1.798
Kuwait_2007,1,14.183,37.1361848282091,538219.0,111535690.174729,92079356959.5318,5.99166124640355,100.0,99.0,4.30678869791433,34.8,62691156000.0,21362495000.0,11.5,2.09828995690916,24.981495640692,42.316466102652996,2538591.0,1.7830000000000001
Kuwait_2008,1,13.6564,36.16619252691321,519966.0,-5951752.85941426,94362781214.468,2.47984383290134,100.0,99.0,18.6619842879845,42.0,87457022000.0,24839591000.0,11.3,1.99886148989573,24.561470304477506,42.872409242631996,2705290.0,1.768
Kuwait_2009,1,13.1298,35.1822953810121,528497.0,1113588046.6493402,87685573984.5622,-7.07610261585,100.0,99.0,-17.2163488419022,50.8,54008099000.0,19892077000.0,11.1,1.91604803898873,24.109767902256106,43.3306388943939,2881243.0,1.7519999999999998
Kuwait_2010,1,12.6032,34.103303629741,519418.0,1304627500.01185,85610002132.4503,-2.36706194393776,100.0,99.0,11.1657139576088,61.4,69977952000.0,22674708000.0,10.8,1.85587517850297,23.5747463697179,43.6414702793586,3059473.0,1.73699999999999
Kuwait_2011,1,12.0766,33.8766213396255,514696.0,3259067552.4562,93852906467.5699,9.62843608199742,100.0,99.0,17.2277817455831,65.7690706867398,102102655000.0,25089999000.0,10.3,1.8513939171661,23.4529654255196,43.8088825539542,3239181.0,1.7209999999999999
Kuwait_2012,1,11.55,33.3439787621745,510000.0,2872588962.21562,100071964275.197,6.62638808077409,100.0,99.0,7.4867029487372605,70.45,118911830000.0,27259099000.0,9.9,1.87493730957096,23.131050266099898,43.872041633170795,3419581.0,1.706
Kuwait_2013,1,10.8486,32.7501156215415,508000.0,1433630444.12308,101221830019.65303,1.14903884697843,100.0,99.0,0.223535798420983,75.46,115033695000.0,29402664000.0,9.4,1.91249159290077,22.758007161999803,43.8689046269725,3593689.0,1.69
Kuwait_2014,1,10.1472,32.3209969341159,494000.0,485823633.355925,99579978054.1275,-1.6220334736163995,100.0,99.0,-4.17143139957447,78.7,108863331723.484,33269840453.6202,9.0,1.9462735147627697,22.479930703006893,43.8435637966375,3753121.0,1.67400000000001
Kyrgyz Republic_2004,0,32.5248,60.1915445258333,416430.0,175458810.076826,2464573309.30668,7.02685968630263,92.2,81.5,5.1084259931848,5.090385307328631,718800000.0,941000000.0,40.8,5.717107679642509,31.85763114436889,50.5419087880587,5104700.0,64.708
Kyrgyz Republic_2005,0,31.6022,57.9226379131184,440383.0,42565248.3,2460246796.05234,-0.17554816641092005,92.3,82.3,7.128622230816162,10.5338013405507,672000000.0,1102000000.0,39.3,5.59946593372652,31.078395533548196,50.5393052837765,5162600.0,64.71
Kyrgyz Republic_2006,0,30.6796,56.4300940277242,458876.0,182022902.5,2536585761.68897,3.10289869126646,92.4,83.0,9.39161784851099,12.3069069959465,891100000.0,1931100000.0,37.9,5.43323673936117,30.640450551654002,50.5607121373178,5218400.0,64.711
Kyrgyz Republic_2007,0,29.756999999999998,55.0016593447589,482005.0,207919477.6,2753283109.9429197,8.54287489612278,92.5,83.8,14.8765520926683,14.03,1321100000.0,2788600000.0,36.3,5.20425088311448,30.2803036257656,50.6007243919749,5268400.0,64.71300000000001
Kyrgyz Republic_2008,0,32.1248,53.818746238544996,494503.0,376992152.1,2984603383.05941,8.40161595736799,92.6,84.6,22.2159885142483,15.7,1855600000.0,4072400000.0,34.4,4.94852140278941,30.039890300729798,50.6458923705131,5318700.0,64.715
Kyrgyz Republic_2009,0,34.4926,53.002162601852504,498328.0,189377400.0,3070747832.33489,2.8862947004763697,92.7,85.3,4.03530373507672,16.0,1673000000.0,3040200000.0,32.3,4.7053980160994415,29.9360445773571,50.678511089509705,5383300.0,64.71600000000001
Kyrgyz Republic_2010,0,36.8604,52.5736493637467,489052.0,437586100.0,3056267203.5870104,-0.4715668475085829,92.8,86.1,10.0339038191476,16.3,1755900000.0,3222800000.0,30.0,4.48970613774156,29.9681749715943,50.6872731178884,5447900.0,64.697
Kyrgyz Republic_2011,0,39.2282,52.6345274103335,502020.0,693528000.0,3238306863.91283,5.95627437653896,92.9,86.9,22.481842152874197,17.5,1978900000.0,4261200000.0,27.8,4.42114959648544,30.0628737625425,50.668358953204695,5514600.0,64.658
Kyrgyz Republic_2012,0,41.596000000000004,53.0527856419909,488853.0,292663900.0,3235452290.17019,-0.0881501927580643,93.0,87.6,8.65631680110582,19.8,1893800000.0,5373900000.0,25.7,4.34959270426311,30.313478735816396,50.628055160643214,5607200.0,64.597
Kyrgyz Republic_2013,0,40.7962,53.7252903581969,461277.0,757642400.0,3588617094.19462,10.915469379579502,93.1,88.4,3.1751882041577204,23.0,1790500000.0,6069700000.0,24.0,4.28008920761237,30.668806470510606,50.577579956343,5719600.0,64.517
Kyrgyz Republic_2014,0,39.9964,54.516023008701,443095.0,210512100.0,3717916265.17147,3.60303614409068,93.2,89.2,7.92752001596439,28.3,1500000000.0,5500000000.0,22.6,4.23208776345197,31.049707740942,50.5321105062156,5834200.0,64.415
Lao People's Democratic Republic_2004,0,74.9966,81.28010046033641,75000.0,16917263.0,2554029352.42183,6.357695480144169,40.3,54.6,10.6904285434797,0.361434490258043,363340000.0,712720000.0,101.1,3.6631893087235694,41.1735579425944,50.5155601076818,5658894.0,73.758
Lao People's Democratic Republic_2005,0,74.8944,79.1224421711652,90806.0,27720000.0,2735558734.81409,7.10756836917814,43.4,56.8,8.64032247863034,0.8503574902889169,553080000.0,881970000.0,97.2,3.6677033920903903,40.5045629147511,50.5566393943128,5745012.0,72.61399999999999
Lao People's Democratic Republic_2006,0,74.7922,76.863441194066,92151.0,187310641.0,2971343824.4588103,8.619266208544541,46.5,59.0,10.8051012265465,1.16989342772256,882030000.0,1059500000.0,93.5,3.68251417191471,39.7766884055849,50.559212391097795,5838837.0,71.46300000000001
Lao People's Democratic Republic_2007,0,74.69,74.62829664296099,94828.0,323520000.0,3197071727.87898,7.59682880056074,49.6,61.2,7.438286005477378,1.64,922690000.0,1066850000.0,89.8,3.68679282258806,39.048719163503996,50.5307229368005,5939634.0,70.312
Lao People's Democratic Republic_2008,0,72.983,72.4570564616778,127799.0,227770000.0,3447239481.8347893,7.82490276255967,52.6,63.3,8.86345063821383,3.55,1091900000.0,1403171000.0,86.2,3.68494331015498,38.3296068325228,50.482355375680704,6045439.0,69.161
Lao People's Democratic Republic_2009,0,71.27600000000001,70.40732791447998,100228.0,318598209.09,3705843628.4627,7.50177491266896,55.7,65.4,-2.9320735328093703,6.0,1052680000.0,1461080000.0,82.8,3.68207974025675,37.63499786207171,50.42964151874661,6153153.0,68.015
Lao People's Democratic Republic_2010,0,69.569,68.51838642322811,103102.0,278805903.12,4021837413.27647,8.52690551718891,58.7,67.5,10.0184571683207,7.0,1746370000.0,2060430000.0,79.7,3.68166089081077,36.9776332535958,50.383321321597606,6260544.0,66.877
Lao People's Democratic Republic_2011,0,67.862,67.2441799927186,107643.0,300743507.13,4345138954.31577,8.03865268078816,61.7,69.5,3.80338311356221,9.0,2189550000.0,2404190000.0,76.7,3.69879638612708,36.5083904921525,50.3455287330163,6366909.0,65.748
Lao People's Democratic Republic_2012,0,66.155,65.9094474102127,450000.0,294375016.0,4693802073.64446,8.024211032017531,64.6,71.5,4.30621909135122,10.747676189122,2270670000.0,3055120000.0,74.0,3.71943674156696,36.0067201705533,50.3131136017797,6473050.0,64.632
Lao People's Democratic Republic_2013,0,65.348,64.64562450753199,701712.0,426667686.175,5091418631.85011,8.47109767235925,67.6,73.5,8.21641609696388,12.5,2263940000.0,3019680000.0,71.3,3.7442030642927,35.519290697471206,50.2847650868505,6579985.0,63.531000000000006
Lao People's Democratic Republic_2014,0,64.541,63.5995671128014,920756.0,720840000.0,5474052495.1181,7.51527012283708,70.5,75.5,-0.303763397911212,14.26,2650000000.0,3300000000.0,69.1,3.774176670204661,35.100967216300695,50.2578296682762,6689300.0,62.449
Latvia_2004,0,17.6244,47.1871075410011,650455.0,636900000.0,15269205648.1727,8.34150748470508,83.0,98.5,6.777198934643612,38.58,4009170565.0,7095505928.0,13.4,16.8118266587208,15.2474484200918,54.126636345309,2263122.0,32.1
Latvia_2005,0,17.8026,46.8907733945707,731094.0,810406848.732187,16903250777.8469,10.7015726117345,83.5,98.6,11.149413367607801,46.0,5161290826.692,8697115780.5675,12.5,17.1533503714155,14.7688568518275,54.1658829238642,2238799.0,32.0
Latvia_2006,0,17.9808,47.14278512783711,657380.0,1704978769.68467,18915108051.5023,11.9021914784113,83.9,98.6,12.3354717180375,53.63,6154808978.188001,11540799952.1316,11.8,17.488660159474,14.550146536886599,54.2056882231635,2218357.0,32.033
Latvia_2007,1,18.159000000000002,47.3117566876354,644043.0,2713740044.9203,20799147258.446,9.96049930993709,84.3,98.7,20.1279474065191,59.17,8308345091.68,15321850247.568,11.1,17.776637692746302,14.340110289410699,54.2458291462841,2200325.0,32.1
Latvia_2008,1,17.5992,47.4849319448189,592850.0,1432688544.37671,20050868984.7635,-3.59763919349486,84.8,98.8,11.836236130659401,63.41,10144225911.152,16142603604.646002,10.5,18.0133988429332,14.1830460098451,54.28112386118,2177322.0,32.166
Latvia_2009,1,17.0394,47.7680277863257,561650.0,-32391422.0913188,17173784558.1532,-14.348926367214196,85.2,98.9,-9.68555641481331,66.84,7701989485.7268,9811116106.2332,9.9,18.206995962323802,14.1193506657277,54.3045954129467,2141669.0,32.236
Latvia_2010,1,16.4796,48.2072515429754,532100.0,435492262.7762661,16524567291.6423,-3.78028071979412,85.6,98.9,-0.972356389285594,68.42,9532456329.6585,11691050651.1846,9.4,18.3720406272318,14.154858195500696,54.3112499814639,2097555.0,32.308
Latvia_2011,1,15.9198,48.9189195051431,516344.0,1500490481.22611,17550990911.8266,6.21150074352244,86.1,99.0,6.355475787539151,69.7499545592245,13130596800.0,16289740800.0,9.0,18.6877592782923,14.1616282906931,54.298016970810615,2059709.0,32.38
Latvia_2012,1,15.36,49.6590897387041,476141.0,1078662408.44526,18253949247.2814,4.00523445648385,86.5,99.1,3.58722477467965,73.1199437663748,14111600800.0,17227497760.0,8.7,18.9488436937003,14.2326063158722,54.2663799832113,2034319.0,32.452
Latvia_2013,1,14.669,50.4310422147812,423000.0,989503245.9863912,18805516251.1728,3.0216310805922904,86.9,99.2,1.30550312956643,75.2344,14466594870.0,17864671530.0,8.4,19.133815176724802,14.390535709048901,54.221547555318296,2012647.0,32.524
Latvia_2014,1,13.978,51.260407768702095,387000.0,878198412.973037,19249176971.7553,2.35920521753729,87.4,99.3,1.20581869974548,75.83,14529538800.0,17449183250.0,8.2,19.2601216274228,14.628718669477598,54.171856793712905,1990351.0,32.579
Lebanon_2004,0,16.5954,55.64808193210871,630000.0,1898780570.4582105,20727436194.1143,7.47880231666709,82.2,90.5,-2.9171189994350297,9.0,2199000000.0,9609000000.0,15.2,7.3248550257023215,28.427645899032196,49.373134838327395,3863271.0,13.534
Lebanon_2005,0,15.2226,54.731521822657,634740.0,2623502612.40255,21287562189.0547,2.70234094412247,82.0,91.7,-1.08702101099294,10.14,2337000000.0,9633000000.0,14.1,7.46503831958193,27.9068892475667,49.1846852100585,3986865.0,13.415999999999999
Lebanon_2006,0,13.8498,53.4252589805057,681381.0,2674534372.1990104,21628753523.2577,1.60277316478468,81.8,92.9,0.774885395120364,15.0,2814000000.0,9647000000.0,13.0,7.63588536571359,27.1857987138902,49.0474461559545,4057041.0,13.297
Lebanon_2007,0,12.477,51.7722249754255,697540.0,3375980757.8597,23662740235.1876,9.40408660047237,81.6,94.1,3.0655540919839,18.74,3574000000.0,12251000000.0,12.1,7.819674129454309,26.2921173948567,48.94977904385,4085426.0,13.177999999999999
Lebanon_2008,0,12.700999999999999,49.93676908639539,750000.0,4333045470.38383,25815594484.8814,9.098076673691539,81.3,95.3,7.52127562756894,22.53,4454000000.0,16754000000.0,11.3,8.01703124235744,25.288187611345602,48.90252541192861,4109389.0,13.058
Lebanon_2009,0,12.925,48.321543490474504,803740.0,4803602660.45614,28474836323.5929,10.300912652888199,81.1,96.5,10.503427329061699,30.14,4187000000.0,16574000000.0,10.7,8.21557140540951,24.36333948866289,48.9202825042769,4181742.0,12.937999999999999
Lebanon_2010,0,13.149000000000001,47.3136186321079,838000.0,4279880834.52716,30751708803.7655,7.99608627876837,80.9,97.7,0.159474186695491,43.68,5021000000.0,18460000000.0,10.1,8.39623937898475,23.7213740986029,49.00589234051071,4337156.0,12.817
Lebanon_2011,0,13.373,46.944398591440404,855000.0,3490150694.2904897,31368153346.477,2.0045863033018603,80.7,99.0,3.37111771012518,52.0,5664000000.0,20750000000.0,9.7,8.32014649047041,23.626902291919,49.15658651766729,4388637.0,12.696
Lebanon_2012,0,13.597000000000001,46.9471110096327,867000.0,3169656064.95538,32058252720.0534,2.1999999998530297,80.7,99.0,5.47945205494619,61.249785718304004,5615000000.0,21945000000.0,9.3,8.243456830137019,23.7048553720896,49.3457591673221,4440728.0,12.574000000000002
Lebanon_2013,0,13.1262,47.2365923859904,870000.0,2879838136.69746,32346776994.5853,0.900000000160233,80.7,99.0,1.73986653597996,70.5,5168000000.0,22024000000.0,8.9,8.17470810423323,23.9074028889784,49.5312833956561,4493438.0,12.452
Lebanon_2014,0,12.6554,47.4697958932145,965723.0,2953635486.5374107,32993712534.4715,1.99999999998306,80.7,99.0,1.08639387016613,74.7,4548000000.0,21135000000.0,8.6,8.132950683666131,24.056555696837698,49.6785692903329,4546774.0,12.33
Lesotho_2004,0,91.2058,80.6553715447585,37230.0,55603320.29621501,1332319973.3918,2.2917779072462405,25.7,79.7,6.30787098132195,2.1755243393109702,708000000.0,1440020000.0,123.0,4.634887727361652,40.0110980825735,51.320159285204,1912042.0,78.311
Lesotho_2005,0,92.0132,79.5380854804758,47964.0,27440317.1887091,1368352564.16255,2.704499781612069,26.2,79.9,6.272591307915139,2.5802454841944904,650573000.0,1410100000.0,123.4,4.61797528771801,39.683536153499496,51.2326543582969,1925844.0,77.751
Lesotho_2006,0,92.8206,77.9153676875115,53136.0,24322286.6909769,1427293592.53052,4.3074445805596815,26.7,80.1,6.59818167063059,2.97970818724486,718189295.09175,1500000000.0,123.2,4.58557627638384,39.2079243639662,51.1565726713548,1940345.0,77.18
Lesotho_2007,0,93.62799999999999,76.4269778678712,47582.0,75610320.5816914,1494854039.68804,4.73346531583164,27.1,80.3,11.066302810993099,3.4454312597087298,829702467.959099,1738000000.0,119.3,4.51807475343312,38.801251344817295,51.08613171232571,1955656.0,76.707
Lesotho_2008,0,93.0006,75.0364993303649,41190.0,11011198.5709751,1580561106.86267,5.733473964622849,27.6,80.5,13.2027786922452,3.58,884046000.0,1800000000.0,116.5,4.43196764618492,38.437090874427206,51.0191188087987,1972194.0,76.226
Lesotho_2009,0,92.3732,73.6675959008991,40000.0,91351945.0773504,1633635273.83518,3.35793198643637,28.0,80.7,4.15360010939574,3.72,734146000.0,1850000000.0,106.5,4.34753993266725,38.071194269732,50.9507825762794,1990413.0,75.741
Lesotho_2010,0,91.7458,72.3104901361713,38612.0,30441963.0097239,1762547796.9659898,7.89114468789391,28.5,80.8,2.35598485637271,3.86,877657000.0,2300000000.0,100.7,4.27357994137032,37.6916481065719,50.8781519417722,2010586.0,75.247
Lesotho_2011,0,91.1184,71.12762663797909,38579.0,61173319.2085146,1833905330.79594,4.04854460984166,28.9,81.0,9.953719690869802,4.2248,1172166000.0,2500000000.0,96.8,4.24476745615977,37.3193142969576,50.80188888069061,2032950.0,74.747
Lesotho_2012,0,90.491,69.9960255258742,50769.0,56648555.102571,1925483617.7720802,4.99362128667759,29.3,81.2,1.74699749534457,4.58961762996709,972355000.0,2600000000.0,94.1,4.22017652968821,36.9549187758314,50.7247982944893,2057331.0,74.24
Lesotho_2013,0,91.3852,68.95167863947191,50345.0,50429031.3406278,2011380040.2278,4.46103107099462,29.8,81.4,4.74339681274643,5.0,847060000.0,2200000000.0,93.6,4.19728466905194,36.614194207466795,50.6482527395981,2083061.0,73.729
Lesotho_2014,0,92.2794,68.0403418492909,51173.0,46521786.3074784,2084575824.34377,3.6390827517447697,30.2,81.6,6.657494955963402,11.0,924891773.242016,2208319891.19985,92.0,4.17206168982792,36.318418810570996,50.5739388023025,2109197.0,73.211
Liberia_2007,0,141.959,86.8684178555267,2048.0,131637661.595465,650897289.686334,9.53489285750719,14.8,68.5,11.699239712683498,0.5513765805554289,200200000.0,499400000.0,107.8,3.05007726404373,43.4363321851373,49.7974498181179,3522337.0,53.258
Liberia_2008,0,137.0522,87.04957489913592,2000.0,283536077.408015,697416523.788384,7.14693928507026,15.1,69.4,7.349351559664298,0.53,242400000.0,813400000.0,100.9,3.0649246266181898,43.473312600639,49.767505939639214,3672782.0,52.912
Liberia_2009,0,132.1454,87.0223134890067,2374.0,127803424.522852,734380290.51253,5.30009907470476,15.3,70.3,29.053268135131503,2.0,148830000.0,551000000.0,94.7,3.07185820848264,43.4585861355939,49.739552395421896,3821498.0,52.559
Liberia_2010,0,127.2386,86.6340802802065,5806.0,452342327.62242687,779177082.0654861,6.09994469237347,15.6,71.1,5.473707483956421,2.3,222000000.0,709800000.0,89.3,3.07153378356186,43.34768405175351,49.7132635504385,3957990.0,52.199
Liberia_2011,0,122.3318,86.2768143338539,9289.0,1312748380.13623,843069588.34873,8.199998145976581,15.8,72.0,10.488449742542599,2.5,367000000.0,1044300000.0,84.5,3.07024704049981,43.24620658921739,49.688276275905295,4079574.0,51.832
Liberia_2012,0,117.425,85.700895231342,13734.0,646600000.000001,910468375.7653099,7.99445127045679,16.1,72.9,3.9877707307234704,2.6,459500000.0,1004700000.0,80.3,3.05585354241072,43.094109883763196,49.6643918900375,4190155.0,51.458999999999996
Liberia_2013,0,113.9902,84.8995080476243,11000.0,700267800.0,989714405.2499473,8.70387501576046,16.4,73.8,3.17744381913585,3.2,559200000.0,1149800000.0,76.3,3.03654756792057,42.8800202715984,49.64147405077029,4293692.0,51.07899999999999
Liberia_2014,0,110.5554,83.932300022884,10040.0,362967566.382382,994662977.2761973,0.499999999999986,16.6,74.7,2.90187899444467,5.41,582900000.0,1045850000.0,72.9,3.020433730599,42.6117363735325,49.6195201969543,4396554.0,50.692
Lithuania_2004,0,20.2118,49.390749657718295,820039.0,773153992.817404,24251559048.1397,6.55008302748837,88.1,92.6,2.68824543476889,31.23,9301566658.0,12386991347.0,10.2,15.6580225843641,17.403422984333197,53.402002688375,3377075.0,33.354
